 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71, C12A, C15B, C19B, C21B, C23A, C25B, C27A, C28A, C2A, C30B, C32B, C33A, C34B, C35B, C36A, C39A, C40B, C42A, C43A, C44B, C46B, C47A, C48A, C49A, C50B, C53A, C54A, C56B, C57A, C5A, C60A, C62B, C64B, C65A, C67B, C68A, C70A, C71B, C8A
243.1829,24667.0,41362.0,16034.0,23776.0,20789.0,22092.0,36095.0,35024.0,13925.0,20510.0,57976.0,31332.0,19085.0,37155.0,59476.0,28693.0,61814.0,25335.0,33207.0,8495.0,15867.0,39526.0,34593.0,26675.0,36195.0,57312.0,22221.0,35101.0,52361.0,68079.0,14139.0,43847.0,43852.0,8713.0,25603.0,23770.0,30579.0,26933.0,26393.0,131789.0,47201.0,53211.0,32105.0,18566.0,27189.0,41083.0,14169.0,25313.0,8057.0,34423.0,36608.0,42555.0,61286.0,32792.0,46368.0,47611.0,71992.0,29940.0,22119.0,58221.0,41101.0,23027.0,4428.0,38270.0,26843.0,7929.0,27384.0,47971.0,38094.0,31964.0,54772.0,24736.0,26348.0,26548.0,26595.0,91778.0,36093.0,32482.0
243.1837,106886.0,239935.0,85376.0,92378.0,73014.0,100060.0,91854.0,134273.0,66076.0,104316.0,189906.0,122145.0,57501.0,160546.0,138063.0,131388.0,282222.0,101145.0,147984.0,19993.0,51677.0,173341.0,95804.0,84938.0,124926.0,231512.0,70909.0,113206.0,177946.0,284469.0,71256.0,75764.0,133539.0,35286.0,109067.0,111442.0,113456.0,102327.0,113005.0,139728.0,137286.0,284258.0,92073.0,114236.0,110281.0,99138.0,89369.0,107077.0,41842.0,221849.0,182852.0,59477.0,153708.0,141092.0,220409.0,138430.0,218945.0,137082.0,104411.0,105833.0,156767.0,92982.0,17504.0,155987.0,90274.0,27989.0,96360.0,201947.0,193456.0,162543.0,239207.0,111427.0,111227.0,58301.0,109594.0,374052.0,119399.0,93053.0
243.1839,85878.0,188828.0,62014.0,71009.0,61527.0,74468.0,72330.0,99795.0,54189.0,76766.0,169515.0,93902.0,57277.0,123000.0,130092.0,100284.0,225706.0,79588.0,114018.0,18012.0,46113.0,132436.0,87393.0,78147.0,121317.0,174835.0,55462.0,93880.0,137636.0,216414.0,46622.0,89583.0,120571.0,27161.0,79070.0,77713.0,80743.0,79435.0,87818.0,143219.0,113992.0,211029.0,79131.0,92166.0,86292.0,105767.0,67197.0,77419.0,33651.0,155695.0,144982.0,52797.0,140477.0,99820.0,157387.0,114231.0,184751.0,103451.0,77882.0,163652.0,120091.0,86733.0,18464.0,122682.0,74335.0,22149.0,77802.0,152777.0,145947.0,122498.0,188865.0,83175.0,88576.0,63511.0,81793.0,307323.0,105171.0,75251.0
244.0725,68155.0,81551.0,76059.0,71843.0,74180.0,52568.0,63089.0,70465.0,38864.0,40135.0,110804.0,94209.0,41171.0,56995.0,63242.0,57764.0,71384.0,72806.0,111683.0,16603.0,97493.0,97517.0,35408.0,81230.0,69551.0,73504.0,42798.0,38398.0,58418.0,41287.0,52567.0,58097.0,31730.0,26564.0,91078.0,51600.0,93843.0,41849.0,53026.0,60299.0,61962.0,43134.0,40360.0,85277.0,29047.0,51829.0,104073.0,58568.0,29477.0,113053.0,79472.0,74315.0,96834.0,81183.0,63389.0,54611.0,81180.0,51491.0,54136.0,109339.0,134340.0,91427.0,16434.0,77518.0,47816.0,20178.0,60626.0,91743.0,51874.0,154263.0,42767.0,77340.0,29408.0,56013.0,76379.0,97394.0,51213.0,34932.0
246.1367,19603.0,81762.0,64795.0,23963.0,117694.0,86215.0,44446.0,85471.0,254464.0,57619.0,76585.0,70220.0,104130.0,13095.0,12480.0,68660.0,11265.0,33692.0,6511.0,24323.0,20851.0,5065.0,39606.0,60951.0,28167.0,133823.0,71236.0,97825.0,60358.0,16765.0,119216.0,7100.0,44518.0,6859.0,240022.0,176419.0,61760.0,24601.0,133620.0,112167.0,40663.0,66310.0,42395.0,62244.0,127567.0,105168.0,95763.0,20036.0,19671.0,68472.0,89937.0,13770.0,14624.0,16227.0,128926.0,134640.0,38690.0,3890.0,16542.0,56132.0,48449.0,21770.0,9921.0,40842.0,11243.0,5058.0,20166.0,16827.0,63201.0,129538.0,84785.0,110707.0,73019.0,32629.0,42411.0,91800.0,96745.0,29740.0
246.1377,2385.0,9026.0,8929.0,23168.0,9411.0,15175.0,6071.0,8617.0,29071.0,8442.0,8635.0,9178.0,12122.0,1575.0,1648.0,12956.0,15970.0,3644.0,7437.0,2590.0,3596.0,11691.0,8818.0,8975.0,4012.0,14396.0,9900.0,11520.0,6585.0,2099.0,16927.0,13510.0,4545.0,7934.0,38929.0,21746.0,9015.0,15685.0,14009.0,7818.0,2439.0,7727.0,2317.0,8434.0,11908.0,14142.0,11267.0,8112.0,11091.0,9905.0,11091.0,1587.0,6880.0,10976.0,14306.0,14748.0,5257.0,11091.0,10983.0,6273.0,7048.0,2662.0,11091.0,6665.0,6191.0,11091.0,8396.0,7467.0,7920.0,14618.0,7344.0,14324.0,11729.0,5811.0,4342.0,9339.0,13078.0,3599.0
249.0798,27407.0,28625.0,25596.0,22891.0,22908.0,24927.0,23757.0,20891.0,23649.0,30940.0,38648.0,32868.0,23499.0,23539.0,34457.0,24839.0,20501.0,23913.0,22517.0,23882.0,23446.0,37413.0,23374.0,21465.0,23432.0,22839.0,27229.0,21078.0,20976.0,23841.0,36999.0,24267.0,21248.0,23587.0,31402.0,28090.0,23371.0,28258.0,37284.0,23011.0,24510.0,21944.0,23836.0,21509.0,18728.0,20196.0,28038.0,18275.0,22064.0,21989.0,37585.0,22124.0,23456.0,19672.0,28820.0,21471.0,24430.0,22665.0,37840.0,19062.0,25270.0,22669.0,39937.0,23085.0,23084.0,27570.0,22236.0,22990.0,22975.0,23477.0,20648.0,24195.0,24545.0,21946.0,24247.0,23568.0,33557.0,22327.0
250.1216,25922.0,38382.0,8762.0,15112.0,26499.0,18419.0,14270.0,69287.0,36064.0,22014.0,25503.0,25655.0,76561.0,12565.0,17335.0,20708.0,17312.0,27042.0,53903.0,6198.0,12088.0,29005.0,26639.0,26376.0,34885.0,15462.0,44578.0,16483.0,21017.0,30683.0,21217.0,18560.0,26293.0,11178.0,10718.0,29373.0,9220.0,36791.0,26514.0,21301.0,34432.0,27950.0,26964.0,20640.0,11468.0,42760.0,18790.0,18270.0,4489.0,27691.0,24721.0,14895.0,30267.0,22551.0,12254.0,22069.0,32147.0,9669.0,12232.0,26491.0,18239.0,12956.0,10754.0,19122.0,41711.0,8489.0,15791.0,20679.0,19853.0,30966.0,15402.0,29251.0,24762.0,21953.0,22703.0,21104.0,20054.0,44109.0
253.2405,89794.0,47180.0,44188.0,30466.0,31042.0,40902.0,31753.0,37662.0,25823.0,40391.0,60361.0,37322.0,34031.0,24455.0,43223.0,30955.0,29005.0,39450.0,44274.0,15144.0,12586.0,43347.0,38727.0,23734.0,26230.0,26712.0,24233.0,13114.0,25310.0,45331.0,12144.0,17354.0,27078.0,7742.0,14996.0,12892.0,9438.0,20158.0,17094.0,27701.0,30988.0,29683.0,19172.0,70513.0,25396.0,41092.0,52102.0,18169.0,9825.0,21618.0,32773.0,66685.0,46393.0,35631.0,31268.0,45216.0,50265.0,10071.0,11983.0,22086.0,32905.0,27201.0,4391.0,39535.0,5964.0,10239.0,15123.0,18857.0,29324.0,19561.0,15919.0,22244.0,23673.0,33633.0,28316.0,31946.0,23521.0,38357.0
253.2408,1255257.0,397466.0,476435.0,271203.0,339796.0,279642.0,276724.0,398735.0,204049.0,366835.0,505229.0,364897.0,417080.0,236528.0,317406.0,309973.0,331363.0,465644.0,655101.0,157441.0,234512.0,354710.0,425468.0,215547.0,259304.0,318393.0,256546.0,129725.0,288916.0,534546.0,89683.0,118787.0,308353.0,53344.0,109187.0,86591.0,61810.0,135488.0,147076.0,340785.0,254096.0,420661.0,139189.0,966169.0,260367.0,483795.0,367252.0,173913.0,75204.0,165778.0,306611.0,928795.0,535180.0,422234.0,216858.0,544765.0,765617.0,62047.0,98016.0,304134.0,395368.0,188471.0,25404.0,417576.0,34952.0,78655.0,113092.0,158693.0,250484.0,180812.0,96448.0,177434.0,204508.0,288767.0,324428.0,306691.0,208391.0,495389.0
254.224,59195.0,67914.0,108473.0,135911.0,96337.0,53775.0,87887.0,67759.0,64703.0,41907.0,92659.0,99630.0,55022.0,77036.0,54372.0,91596.0,111772.0,101256.0,50770.0,65741.0,38638.0,50260.0,38653.0,53011.0,97712.0,69693.0,66140.0,58720.0,68140.0,72133.0,74669.0,105516.0,118409.0,43645.0,89063.0,220546.0,43431.0,37243.0,90696.0,129287.0,66346.0,79788.0,81241.0,79483.0,128680.0,56862.0,63814.0,45737.0,31433.0,40376.0,68553.0,38875.0,144698.0,83341.0,118878.0,101290.0,94665.0,64973.0,64828.0,206727.0,219374.0,52724.0,47257.0,33747.0,56804.0,27467.0,146543.0,94814.0,154427.0,78532.0,107269.0,142848.0,99022.0,66308.0,81910.0,88705.0,73402.0,112491.0
255.2563,1224286.0,973543.0,850939.0,552874.0,628151.0,639398.0,741659.0,777734.0,536892.0,630125.0,1096670.0,686986.0,824240.0,542918.0,875647.0,596106.0,702111.0,566896.0,697335.0,309247.0,496349.0,729122.0,836860.0,528826.0,648342.0,478427.0,477291.0,392978.0,453543.0,715712.0,429030.0,432208.0,688972.0,249872.0,426002.0,384336.0,333141.0,515743.0,512645.0,680110.0,524643.0,702806.0,459225.0,969958.0,633946.0,809214.0,922515.0,474269.0,279486.0,425703.0,615145.0,1003857.0,866729.0,783817.0,577332.0,661927.0,913953.0,326254.0,428810.0,680489.0,588195.0,623767.0,275866.0,610971.0,270407.0,262868.0,421908.0,425984.0,631469.0,446409.0,425273.0,467492.0,500883.0,672724.0,610276.0,773115.0,583864.0,800814.0
255.2564,42239.0,30093.0,28908.0,23670.0,18702.0,18172.0,24616.0,27091.0,15251.0,19518.0,37252.0,19507.0,20675.0,17870.0,29586.0,18190.0,25226.0,18748.0,23128.0,8179.0,12178.0,23379.0,33200.0,17568.0,17428.0,21590.0,14679.0,10402.0,12676.0,23898.0,10815.0,12518.0,23863.0,7157.0,10388.0,15077.0,7844.0,23607.0,12924.0,24190.0,16171.0,35681.0,22850.0,37369.0,21462.0,26056.0,29610.0,11846.0,18698.0,21047.0,20791.0,38124.0,25784.0,29927.0,21781.0,25063.0,33137.0,11370.0,15480.0,34690.0,28083.0,30266.0,9307.0,20552.0,15332.0,17715.0,12872.0,24358.0,25153.0,15764.0,23113.0,22281.0,18406.0,24123.0,18630.0,21882.0,18706.0,31322.0
256.2407,414671.0,334103.0,516979.0,492614.0,422828.0,302141.0,416266.0,403268.0,348651.0,250132.0,341119.0,373145.0,340953.0,440413.0,281434.0,454658.0,497652.0,513840.0,333652.0,333252.0,266312.0,271763.0,291560.0,296693.0,392464.0,313518.0,354683.0,325768.0,428550.0,336962.0,297046.0,547969.0,478696.0,214596.0,352240.0,512624.0,251614.0,270130.0,325131.0,570069.0,363691.0,387078.0,395492.0,370897.0,468625.0,403151.0,321252.0,383814.0,184507.0,292606.0,385199.0,254573.0,565425.0,453969.0,457790.0,471717.0,464668.0,409887.0,301969.0,721845.0,615660.0,299862.0,211165.0,243652.0,429413.0,173119.0,535289.0,462624.0,474020.0,430638.0,443166.0,462591.0,618974.0,288920.0,333338.0,432570.0,329737.0,390058.0
258.1829,86219.0,79283.0,88791.0,79938.0,101400.0,80234.0,92215.0,67501.0,69223.0,84542.0,100763.0,78134.0,113654.0,78296.0,92975.0,93461.0,89879.0,81391.0,74594.0,68385.0,84724.0,81603.0,83522.0,79333.0,75403.0,76383.0,82099.0,94096.0,73523.0,90384.0,78532.0,83895.0,78706.0,84086.0,92512.0,82876.0,67999.0,92882.0,82347.0,108632.0,80004.0,82065.0,94530.0,65619.0,48552.0,68048.0,88417.0,54285.0,57471.0,88224.0,80937.0,70613.0,90397.0,54648.0,74678.0,87448.0,95094.0,79405.0,76014.0,66059.0,94292.0,73563.0,77256.0,69638.0,94976.0,70292.0,72156.0,62849.0,87476.0,76170.0,101870.0,68831.0,83421.0,72398.0,95887.0,105255.0,81293.0,71094.0
259.1776,10663.0,13181.0,13488.0,21262.0,20035.0,10851.0,7126.0,30400.0,16906.0,9314.0,13319.0,22635.0,21130.0,16485.0,10359.0,6149.0,34658.0,19411.0,22769.0,7801.0,6486.0,20351.0,27212.0,14066.0,9857.0,13627.0,14133.0,18909.0,39294.0,10230.0,11969.0,21632.0,22074.0,8659.0,7722.0,17130.0,11221.0,16097.0,22289.0,17581.0,17676.0,8538.0,16861.0,15610.0,19397.0,13974.0,15365.0,14057.0,3454.0,8511.0,11501.0,14122.0,23725.0,21405.0,21366.0,30886.0,29174.0,15185.0,12584.0,23906.0,15556.0,14215.0,4956.0,15248.0,19321.0,2227.0,21373.0,41539.0,23374.0,53379.0,15612.0,19763.0,21890.0,10640.0,10911.0,15218.0,17717.0,13371.0
262.082,76394.0,86611.0,17821.0,29499.0,31258.0,26946.0,96889.0,70963.0,40376.0,47238.0,116028.0,86608.0,79801.0,26178.0,29869.0,12641.0,20379.0,27093.0,82050.0,11331.0,38472.0,66427.0,30867.0,30982.0,55401.0,13084.0,94601.0,74298.0,23573.0,32671.0,45135.0,33017.0,45304.0,8357.0,55597.0,24213.0,63439.0,114596.0,31570.0,48934.0,45929.0,90063.0,18989.0,29480.0,21122.0,102333.0,11461.0,54596.0,4163.0,75069.0,28987.0,11239.0,39777.0,38641.0,18211.0,40019.0,23440.0,23966.0,11003.0,33696.0,33347.0,14122.0,6166.0,18207.0,49366.0,4794.0,19005.0,18343.0,31505.0,60027.0,18094.0,39794.0,28879.0,63554.0,57372.0,15965.0,48775.0,84011.0
262.2291,20951.0,22580.0,51941.0,29524.0,23089.0,16923.0,20714.0,19315.0,28562.0,12194.0,28238.0,23356.0,15563.0,25772.0,17480.0,14521.0,38738.0,20573.0,25396.0,13306.0,30851.0,27296.0,31805.0,14729.0,13667.0,18570.0,20070.0,31139.0,23614.0,34185.0,19511.0,25224.0,19064.0,21571.0,15349.0,15364.0,23554.0,20594.0,20295.0,24937.0,24818.0,10357.0,20953.0,14990.0,6504.0,10827.0,18228.0,15592.0,4885.0,12868.0,13412.0,7224.0,17963.0,30466.0,8282.0,23437.0,33145.0,20817.0,14776.0,6328.0,25237.0,22890.0,9291.0,12340.0,51496.0,4521.0,6606.0,56157.0,15600.0,17784.0,11717.0,11148.0,20480.0,17188.0,20795.0,31479.0,15421.0,15071.0
262.2292,91361.0,28935.0,48174.0,31588.0,28574.0,28574.0,24688.0,29211.0,32613.0,44353.0,29661.0,49972.0,27163.0,42043.0,36060.0,34761.0,31883.0,59258.0,63231.0,20149.0,18247.0,35342.0,35319.0,38387.0,26972.0,45845.0,35816.0,36721.0,39796.0,56585.0,32521.0,30391.0,30663.0,14810.0,35382.0,26839.0,29396.0,27866.0,38315.0,29406.0,28022.0,34602.0,25808.0,78794.0,25624.0,30418.0,35236.0,29916.0,13005.0,38522.0,46714.0,66534.0,33854.0,31554.0,36651.0,54464.0,70839.0,31765.0,37643.0,28729.0,40603.0,39217.0,18096.0,51184.0,32775.0,17942.0,33472.0,34088.0,33270.0,36719.0,34409.0,37191.0,32500.0,46832.0,32296.0,46987.0,46126.0,32815.0
262.2297,21674.0,25188.0,50357.0,29971.0,26342.0,15101.0,15581.0,38922.0,36709.0,14205.0,19212.0,25789.0,20101.0,35625.0,17659.0,23760.0,36980.0,25576.0,28067.0,12140.0,22068.0,15065.0,19382.0,25795.0,16766.0,34455.0,15679.0,24983.0,23107.0,27787.0,17653.0,33885.0,41811.0,11010.0,21223.0,63134.0,19356.0,12497.0,35651.0,40863.0,28378.0,22000.0,20578.0,31658.0,27043.0,27928.0,22484.0,28831.0,5609.0,13912.0,27672.0,13718.0,37905.0,42733.0,31393.0,16986.0,47605.0,27291.0,18890.0,37280.0,32960.0,7351.0,14695.0,10022.0,46938.0,6220.0,36838.0,43024.0,34393.0,39683.0,20828.0,36525.0,57308.0,25693.0,14178.0,44706.0,14707.0,38491.0
264.1117,66070.0,94129.0,132194.0,158852.0,128481.0,41703.0,47262.0,155551.0,87581.0,24636.0,75771.0,52062.0,149779.0,108596.0,86481.0,16220.0,67535.0,60210.0,93340.0,15618.0,82215.0,93803.0,314891.0,99182.0,30802.0,88216.0,149493.0,122131.0,37101.0,133096.0,127609.0,70655.0,38393.0,53213.0,166201.0,62331.0,122872.0,183297.0,166669.0,72814.0,266509.0,19306.0,234049.0,93246.0,76885.0,66960.0,67812.0,70129.0,13867.0,76593.0,65015.0,72815.0,180191.0,217024.0,76670.0,15649.0,141441.0,97452.0,75404.0,29705.0,160451.0,87877.0,7907.0,206104.0,283323.0,18515.0,40075.0,383222.0,60924.0,111283.0,146995.0,127667.0,179460.0,23508.0,163368.0,17029.0,125271.0,68522.0
264.2455,226154.0,126436.0,142271.0,100575.0,95527.0,101959.0,115049.0,119589.0,91368.0,114111.0,129158.0,111226.0,127964.0,99985.0,112179.0,92266.0,115384.0,114164.0,131272.0,55235.0,77741.0,114724.0,111689.0,88997.0,102315.0,100479.0,91504.0,82503.0,101015.0,124311.0,73505.0,77208.0,96461.0,47451.0,67539.0,68822.0,60788.0,77094.0,83428.0,118109.0,82663.0,121003.0,75699.0,200110.0,96223.0,134922.0,114815.0,86401.0,49650.0,69941.0,107126.0,182201.0,142445.0,129422.0,88076.0,115495.0,142295.0,64952.0,71895.0,110585.0,100645.0,85893.0,41077.0,99170.0,50258.0,48299.0,74190.0,83734.0,83120.0,83784.0,67738.0,88480.0,90674.0,102497.0,97022.0,94986.0,89322.0,134189.0
264.2459,247011.0,160598.0,360038.0,337847.0,230368.0,131605.0,143625.0,206597.0,200751.0,94608.0,189987.0,290413.0,147754.0,284619.0,131889.0,286682.0,355779.0,330234.0,179177.0,204668.0,125960.0,177626.0,148705.0,201643.0,265709.0,217441.0,217256.0,166662.0,305490.0,207856.0,202113.0,396611.0,261529.0,78603.0,206633.0,415052.0,115289.0,174211.0,216905.0,386201.0,257399.0,231807.0,246580.0,248844.0,222765.0,237880.0,146570.0,223856.0,82227.0,150570.0,229338.0,104602.0,461413.0,231404.0,375379.0,349237.0,270605.0,228745.0,145106.0,611005.0,454439.0,128157.0,86388.0,66638.0,172560.0,49756.0,395256.0,224058.0,346369.0,198634.0,210568.0,356063.0,349994.0,187089.0,170697.0,231882.0,204960.0,304451.0
267.2563,295299.0,109328.0,124916.0,63790.0,86350.0,71048.0,71742.0,97685.0,51366.0,91437.0,137768.0,98104.0,103044.0,57747.0,93562.0,86158.0,82254.0,120290.0,159779.0,40556.0,64548.0,99691.0,112315.0,52585.0,65909.0,80859.0,73112.0,31614.0,66111.0,147239.0,27620.0,33106.0,74111.0,11197.0,33400.0,24540.0,17859.0,39181.0,41527.0,89533.0,68091.0,99057.0,37345.0,217439.0,63643.0,120801.0,98114.0,45654.0,18467.0,48209.0,87133.0,204390.0,124958.0,103749.0,59181.0,128384.0,196735.0,15859.0,29950.0,78728.0,102231.0,45858.0,7300.0,111864.0,8634.0,20319.0,24751.0,37923.0,65677.0,41585.0,27183.0,41488.0,51419.0,75417.0,82833.0,81606.0,57000.0,114261.0
269.2725,147050.0,80040.0,91107.0,57785.0,73259.0,67289.0,82927.0,91364.0,53698.0,55589.0,110874.0,65119.0,69290.0,54438.0,84655.0,64400.0,87140.0,60339.0,74335.0,24656.0,49338.0,71792.0,86011.0,49720.0,63192.0,47790.0,42747.0,34968.0,44853.0,75722.0,32428.0,44267.0,80187.0,17545.0,35843.0,36248.0,25844.0,45188.0,38138.0,78099.0,49964.0,77784.0,45991.0,125903.0,65114.0,83312.0,92552.0,45626.0,21352.0,37645.0,57425.0,114557.0,94134.0,93148.0,57239.0,74270.0,104319.0,20590.0,32143.0,62653.0,57721.0,63939.0,15199.0,57387.0,20406.0,15732.0,36806.0,41484.0,51604.0,43352.0,44669.0,45148.0,57504.0,77536.0,63029.0,64649.0,48284.0,93384.0
270.1964,26726.0,18699.0,40023.0,19211.0,27499.0,18846.0,18705.0,44480.0,18519.0,48016.0,135141.0,16857.0,20045.0,7028.0,23286.0,17066.0,12749.0,37834.0,20505.0,12000.0,13473.0,10540.0,21876.0,19345.0,14377.0,30868.0,29987.0,49871.0,38413.0,26025.0,10845.0,54516.0,46058.0,13209.0,20055.0,14398.0,35415.0,15293.0,27060.0,9738.0,17149.0,37496.0,16325.0,31116.0,20129.0,17888.0,40279.0,18874.0,7947.0,23783.0,40232.0,27035.0,20075.0,18691.0,29542.0,27058.0,16034.0,14196.0,38889.0,39321.0,13230.0,39580.0,8756.0,32119.0,20238.0,9385.0,23266.0,25170.0,30897.0,89225.0,11575.0,32552.0,80591.0,15066.0,22046.0,35257.0,39332.0,51175.0
271.9377,37453.0,33137.0,35234.0,29134.0,35026.0,26564.0,39004.0,27287.0,25594.0,27556.0,45628.0,29403.0,39671.0,23585.0,30663.0,22795.0,25375.0,29850.0,35769.0,12969.0,31356.0,33213.0,34367.0,34378.0,34812.0,32737.0,33464.0,31975.0,37299.0,31704.0,38768.0,42904.0,41896.0,15592.0,33555.0,21527.0,29575.0,40069.0,34188.0,25651.0,30467.0,40589.0,30946.0,25337.0,31506.0,37365.0,34527.0,25818.0,14868.0,29278.0,26456.0,34464.0,37182.0,31048.0,25046.0,36242.0,35489.0,21889.0,25130.0,30351.0,33406.0,25983.0,19286.0,34527.0,37216.0,12699.0,40910.0,38423.0,32052.0,35399.0,28836.0,35413.0,38493.0,37470.0,35657.0,38135.0,34420.0,44244.0
274.2498,34198.0,24170.0,34561.0,26165.0,33854.0,29292.0,35864.0,31974.0,34346.0,35883.0,35912.0,26165.0,25323.0,34264.0,36523.0,25039.0,34359.0,34958.0,33059.0,25860.0,22396.0,32000.0,21578.0,25524.0,32870.0,33416.0,26145.0,30789.0,34632.0,31317.0,27012.0,34820.0,25850.0,29635.0,29788.0,28240.0,23554.0,33871.0,37919.0,36159.0,35061.0,32144.0,26861.0,33637.0,24790.0,34326.0,36490.0,22250.0,31141.0,36541.0,34452.0,31006.0,35106.0,32429.0,34954.0,33856.0,28048.0,35183.0,34293.0,24361.0,34313.0,30757.0,33004.0,34521.0,36639.0,32499.0,33983.0,32285.0,36230.0,35652.0,35994.0,32821.0,34062.0,36165.0,35197.0,36953.0,35676.0,36091.0
278.0781,30587.0,34056.0,24444.0,10159.0,21145.0,16379.0,26568.0,35944.0,19160.0,41926.0,51268.0,68087.0,47228.0,26131.0,19152.0,8930.0,24066.0,28053.0,64519.0,5320.0,31579.0,51255.0,40177.0,25664.0,22097.0,16307.0,34608.0,52087.0,39215.0,32143.0,25950.0,45562.0,30823.0,5660.0,34698.0,29765.0,60321.0,57609.0,18106.0,32143.0,31577.0,66652.0,14015.0,24869.0,28502.0,124620.0,11616.0,36537.0,3961.0,34221.0,19342.0,11183.0,42520.0,24197.0,29739.0,22413.0,18862.0,14587.0,18898.0,16955.0,17683.0,4302.0,1991.0,18233.0,12543.0,3837.0,21158.0,6013.0,38294.0,54008.0,8231.0,100417.0,33681.0,16357.0,44415.0,22526.0,20803.0,66190.0
278.1502,120401.0,117384.0,112179.0,126266.0,125187.0,109084.0,132083.0,89707.0,102327.0,113410.0,131779.0,97098.0,160259.0,104007.0,116745.0,106016.0,122875.0,126406.0,114338.0,85539.0,143331.0,94814.0,118654.0,101317.0,98388.0,96859.0,104579.0,141172.0,116955.0,142025.0,116876.0,100724.0,114782.0,112127.0,131748.0,122354.0,109223.0,145011.0,97988.0,145150.0,142087.0,111482.0,144295.0,105174.0,78533.0,110908.0,132101.0,88471.0,103913.0,137268.0,117638.0,104653.0,117409.0,85169.0,120092.0,100215.0,126682.0,123124.0,114346.0,100763.0,122721.0,88991.0,95452.0,105553.0,141697.0,89276.0,95450.0,95240.0,117616.0,86883.0,159325.0,104696.0,132697.0,94740.0,108223.0,151297.0,112732.0,114283.0
278.2199,30430.0,41273.0,31908.0,20119.0,28914.0,28679.0,22519.0,41756.0,21130.0,35664.0,25739.0,24483.0,117854.0,33064.0,29629.0,18746.0,27709.0,17587.0,27672.0,13219.0,47652.0,13152.0,47610.0,29419.0,25724.0,51401.0,22199.0,30843.0,21644.0,33212.0,23158.0,33127.0,66468.0,21691.0,22947.0,41628.0,23632.0,22533.0,30646.0,27973.0,43620.0,42055.0,17260.0,19423.0,28140.0,38267.0,28142.0,22675.0,7777.0,22959.0,21857.0,30199.0,31512.0,36937.0,33569.0,19720.0,53345.0,20513.0,24800.0,22348.0,17184.0,19575.0,15397.0,53979.0,37973.0,14748.0,27156.0,21072.0,24173.0,47412.0,22218.0,26685.0,34987.0,25675.0,21242.0,40284.0,22938.0,60279.0
278.2243,37905.0,36771.0,65832.0,48345.0,38490.0,25780.0,25191.0,60705.0,61232.0,26590.0,32101.0,44722.0,24056.0,50598.0,31734.0,38831.0,71650.0,47766.0,27133.0,15850.0,16958.0,40762.0,15236.0,39637.0,22921.0,35647.0,16266.0,29801.0,36769.0,30211.0,36618.0,56449.0,47444.0,8829.0,37155.0,73449.0,39351.0,28515.0,44018.0,46599.0,40327.0,35764.0,45576.0,41420.0,31614.0,40574.0,31652.0,31062.0,12028.0,24678.0,56795.0,20580.0,80868.0,41333.0,44865.0,37207.0,58854.0,37525.0,34837.0,47193.0,63507.0,14408.0,26093.0,16058.0,92475.0,10793.0,54646.0,33521.0,60892.0,47576.0,24243.0,50145.0,123790.0,27629.0,22695.0,40628.0,28636.0,37344.0
279.0849,6029.0,7601.0,10167.0,13229.0,22008.0,13340.0,10797.0,12289.0,9998.0,8135.0,8729.0,5721.0,19038.0,16662.0,11408.0,12099.0,22886.0,9269.0,7416.0,12037.0,17478.0,5972.0,13305.0,8474.0,15666.0,6737.0,10760.0,30974.0,17143.0,9847.0,8838.0,14437.0,18475.0,6475.0,9808.0,8140.0,17006.0,7331.0,8583.0,11666.0,14366.0,17918.0,16511.0,5301.0,15131.0,14035.0,6021.0,14037.0,5667.0,13869.0,3552.0,6200.0,18281.0,21084.0,4843.0,12050.0,13078.0,5969.0,6087.0,10207.0,16700.0,13722.0,15544.0,10452.0,16053.0,5606.0,11530.0,8862.0,11390.0,12462.0,19481.0,12991.0,17421.0,12649.0,13223.0,17366.0,8578.0,12576.0
279.1497,3764.0,6006.0,6879.0,8980.0,5883.0,2702.0,2102.0,8195.0,8855.0,1605.0,3151.0,3972.0,7000.0,5934.0,7943.0,1593.0,3419.0,3925.0,5619.0,2951.0,3460.0,7075.0,10378.0,5052.0,2446.0,4236.0,6427.0,13639.0,2386.0,4948.0,7433.0,5705.0,3454.0,3018.0,14112.0,4701.0,2669.0,14041.0,15704.0,5942.0,18209.0,1844.0,16844.0,4828.0,6172.0,3543.0,6039.0,3884.0,1704.0,4375.0,5026.0,5370.0,8868.0,7836.0,4821.0,5387.0,4110.0,5512.0,6731.0,2070.0,2162.0,4532.0,4581.0,7134.0,9714.0,4403.0,5203.0,13674.0,2188.0,6523.0,8309.0,5635.0,9032.0,2305.0,6145.0,1713.0,11452.0,4813.0
